peptide_id	protein_id	c1_rep1	c1_rep2	c1_rep3	c1_rep4	c1_rep5	c2_rep1	c2_rep2	c2_rep3	c2_rep4	c2_rep5	c3_rep1	c3_rep2	c3_rep3	c3_rep4	c3_rep5
pept724	prot31	0.0	9284.124850451513	6601.1490194267135	1329.3351137940483	0.0	297.3246955942816	117.45391781460786	2265.6135815844286	25217.34986164261	57916.6106764308	64.160322371581	120.20743200827258	12445.97741189496	4861.286697393308	20484.542854037965
pept862	prot31	7214.733789031914	4333.788754581517	598.9930558324576	2557.1724942659775	0.0	347.24873187943865	843.1890950926005	2500.3264844306796	0.0	0.0	6170.609271643999	371.69300453230613	440.23045563141187	866.1446300819323	1939.956348072679
pept907	prot31	30322.669738985547	0.0	120.05049847344233	1156.4910593089357	1456.090259310805	4276.887984166756	0.0	294.33154332456814	3921.014859775783	102.23777533455264	45.20758738782999	378.2195063804141	0.0	0.0	129.50478454409546
pept932	prot31	1467.1475540721815	0.0	13268.985553765953	0.0	1335.606115340992	2208.041244682342	471.47965976603416	986.9326762022824	1033.0046932382859	238.39208178402703	160.37339906260635	1666.1355916655139	4030.0169456877848	25.9563164174726	2496.7878560574204
pept127	prot32	113.79696042477373	0.0	12992.542977183233	1766.7089016739403	0.0	0.0	2620.212973119995	1770.4545420573834	2136.1880244091635	1167.1510622460803	441.2267553019113	1267.9697603570387	241.7157810193477	1061.8208725859947	3912.7685927530833
pept252	prot32	0.0	26.297081518528827	7669.382876792638	0.0	0.0	456.2221651504028	95.53605263165419	1083.0997120440911	0.0	1865.452365322362	989.7746999162056	693.582647565334	13168.957996867983	280.5719293088746	51.6352052644551
pept290	prot32	2022.4640991365495	875.2713812313253	11193.877855929257	2069.8388183648085	0.0	1117.4378349237313	124.62451521203901	1705.2592945191907	3058.7131018945133	6203.955278395705	2006.0809161326188	277.7521253691125	14773.99738640106	0.0	373.7170845141255
pept30	prot32	0.0	816.5768895312915	958.3609853671427	1532.091822841759	1125.2818495650586	1182.6224130744936	1870.4483712285353	0.0	175.70193921863324	674.5922020015242	156.3130690073825	0.0	0.0	934.8810482594018	0.0
pept463	prot32	392.08462194139753	4517.4203561999275	534.7338175856818	6201.20196876362	1315.2265231353622	2063.4588554158563	472.54582481697594	1580.8601597203715	1474.6940945423173	30285.259378784074	75.46925432411989	42.669416245287195	0.0	973.9596897327411	2018.7500443927013
pept634	prot32	9175.959160187916	2558.2656936919816	3361.333156551359	2163.480295050846	158.25279386322373	0.0	2352.574559605773	0.0	356.7834442462309	421.0429112922759	861.8784034422329	341.8564953182703	0.0	0.0	8890.25844161832
pept635	prot32	0.0	670.6376718279837	109.69289388825443	2054.173808300757	844.2926542443606	116.27910854690607	27499.117267805334	5283.527981717169	2791.4515122840203	1440.4354597283407	1606.1249470716812	423.04652986698125	2688.4193070290853	1674.966860956172	662.6798508842381
pept68	prot32	1805.2145504663993	7557.280348634618	1315.8865616450219	263.94849793275336	0.0	4939.045218795147	1289.5384627995782	10547.093335069267	3723.8153908620966	1318.3199255646018	0.0	2370.357975710355	5228.069778333397	0.0	0.0
pept682	prot32	0.0	2719.5991048951832	0.0	6283.6933454928585	366.05630947394593	571.1926185375111	2509.8878413543653	3016.2683516293364	1628.3353456356901	827.4214735621615	717.4239685824513	540.6101203801524	0.0	191.5493981465929	1425.0473757771451
pept714	prot32	181.64399312951747	1746.5044972452638	1658.5796414060167	4793.252506862267	404.13777526229956	6710.33290894983	1149.2452300481543	0.0	11529.182028057297	0.0	9702.607974238748	2689.6384948391647	342.80747498360233	930.5431795676201	3713.5323983262247
pept129	prot33	1890.8814751519153	0.0	414.4303183384286	8076.741514519459	1202.3843538971557	232.30975450024636	1653.6869765518813	278.5554568781245	0.0	302.77974894751696	558.6934054978891	2130.4060924382907	347.05312169303585	107.66196946187218	0.0
pept214	prot33	0.0	134.4561378006721	642.2809915609556	0.0	3936.5849867986703	0.0	230.54749339245174	231.34293967631206	999.9951390623571	142.51881308826248	0.0	2259.8211106330073	0.0	389.5238795069791	0.0
pept236	prot33	389.6675612736048	3691.0234891061828	232.5158270133251	43.54389234501583	0.0	829.5745635676232	3469.1176932712287	0.0	0.0	9093.493890223162	4171.134574812491	0.0	1006.8808901925813	19665.96806042773	0.0
pept25	prot33	0.0	0.0	0.0	1436.0242733056525	1234.1421228989097	942.6245416558249	1155.7305509626171	56.0418482006641	0.0	401.84357058293074	202.7618830955339	5422.740584149072	392.98661853354866	632.5240708455719	0.0
pept363	prot33	344.85986639119454	470.4824908998248	97653.00240006694	2549.8267249201012	2035.3589484984338	1006.6041761691909	2743.611504767383	3812.1519143914225	1094.6499584154012	2283.3015663803603	6566.997664093174	356.02321298804713	2263.688207949346	2504.8559845819705	421.76203936440214
pept370	prot33	1003.4888452131003	268.0666205889622	0.0	431.24416119445715	3898.736488517481	157.30084975446314	2018.3170399279672	0.0	11194.315991924665	9567.37171952935	297.36601937456624	0.0	239.07651401604974	0.0	0.0
pept501	prot33	1583.0823040624318	243.32876078452117	0.0	2456.303309271298	3863.5446924428365	1305.4136088546325	146.16042411814436	2379.267436123115	993.3980374853995	238.43871996429928	689.8458382447799	390.37013603532483	751.7959012290534	677.3600143071851	721.2908842086302
pept535	prot33	623.9668803298549	0.0	6382.087108114696	1834.6257401897997	232.0391997970602	0.0	10283.847515283074	0.0	2455.198299169571	2058.4110574913925	0.0	25552.133074825102	0.0	0.0	103.86661222263832
pept924	prot33	253.08376913797443	3125.1885209040142	3890.9161827521325	1341.2145338622393	800.3786962241835	977.8949025390341	729.0112086399362	4400.9007222803075	0.0	982.6654053522843	0.0	0.0	0.0	911.5152561902867	802.7858904745812
pept936	prot33	0.0	576.0210461870653	0.0	432.2604442477089	753.0671858076885	234.59107759889727	0.0	515.2806468862067	0.0	436.89679293864	13023.045437981467	1018.4808378045743	3642.004279821335	14588.31024779139	1878.088788465817
pept287	prot34	150.2724419576031	564.0851335960142	0.0	0.0	1205.306231920561	428.5242017884822	79.1391418384985	105.96824040561215	0.0	0.0	19889.69747575551	4208.814039111983	2186.4818058160026	5851.107762285646	0.0
pept296	prot34	330.62900050406415	1043.2967510145893	1829.7921165520281	8605.360212577702	23516.923741471892	0.0	0.0	413.04706657895457	204.8865871063535	1836.1168799087222	3442.4071377723317	564.3425784220572	9524.020884071904	17077.55411000555	471.70343905634627
pept307	prot34	963.7132883326705	0.0	5578.406072296528	4501.581144070298	0.0	131.09141032919214	0.0	1522.7401562217233	3701.8460533154066	263.54402601406906	700.151343268581	5545.37608652818	1135.0183600561047	1501.7665844024739	18726.248371686557
pept320	prot34	897.5066397800147	0.0	166.011905672916	902.1010645883334	64.55640000595488	10070.152977918246	1615.6616021063458	137.32435634892937	0.0	657.6041101954823	1624.553910240093	2619.669197765248	7195.135423179735	9387.266553504138	451.9468413453795
pept44	prot34	0.0	1509.9024686800772	14348.836446029483	0.0	806.1275035459693	83.36185758423156	0.0	1610.2309679214006	3236.189520873456	1276.0284832938546	31528.688944782112	323.24842745251556	11208.878018255398	0.0	783.1515877277873
pept666	prot34	1647.91179087995	0.0	638.404112603842	497.79132682072805	3200.4857876720616	3598.0545663523917	47.10331160307361	602.9924621762901	0.0	5123.212264564016	0.0	2773.3569615540664	232.56975283243492	1551.9242377961077	2281.7196856383757
pept700	prot34	3123.6066443683108	370.5823739173929	277.9085584439458	4084.234285944636	6687.277580707645	0.0	2669.399863665338	0.0	1044.8681313560762	1808.8870739534145	0.0	11748.660598216811	0.0	3824.303475038731	465.8313001449826
pept863	prot34	3132.639235055133	3607.4807441800676	8733.712636673155	532.9760194913773	429.2431495372847	3743.381204966798	40.755317567524315	862.1259985196644	0.0	1843.6512389797622	503.5780087806743	0.0	6027.462766579493	402.85964977107574	522.4348856900965
pept985	prot34	4838.482069908964	0.0	3278.136873110349	4557.976912130486	2521.6870321015763	607.2516437774783	957.2138250738734	2575.825423884252	1180.9550835998023	1709.6126730136307	2291.828680393746	697.6558351402825	261.03682906806415	1686.618774706073	777.9375062175283
pept999	prot34	490.66305568040536	12407.884689139815	60.36823367284635	0.0	437.6486579111989	0.0	1643.4077417888243	2865.715156611733	0.0	0.0	71.99691350365383	9002.611976801303	5114.427979781803	2287.076362490969	0.0
pept183	prot35	34.02613049098423	1076.8679718596643	915.1254897919002	31.711155797904333	11191.62152215665	2173.4440732064522	13882.721591636042	313.9850906528099	3122.0782696920996	0.0	761.5472731505688	886.9159855912318	2888.9646327008077	3405.972563816734	1991.913546411085
pept334	prot35	2045.2537970655276	1523.176746225426	0.0	4044.449080904058	2012.3402880371575	4572.350166154572	1020.9589413670423	0.0	474.97059106579604	2617.178969459472	0.0	663.4748223943437	1407.4657159485732	88.35814534555021	644.9438456943543
pept384	prot35	3823.978296335662	3054.5193150289183	6376.510684943762	4380.899954059153	591.6474857774833	462.3934054313129	1035.5708575488045	1119.800305607259	1112.4731537044856	7244.991269801629	584.7234935376285	0.0	138.98797915143388	0.0	1103.5025439949436
pept51	prot35	0.0	0.0	2951.38398074762	1472.1712328016167	2466.214933691759	224.5038814390571	0.0	0.0	253.8561749552029	448.9264349632685	708.1686571999645	0.0	0.0	0.0	208.31922033898408
pept514	prot35	0.0	764.3589700899219	630.1804920152639	267.1767562443439	2337.595902241343	17678.88861026083	0.0	92.21122569279943	3258.5794604025623	0.0	12018.585856735735	945.9214877902042	81.58724199987006	1960.2568964236793	0.0
pept548	prot35	1259.3829153843246	3029.7921151822925	3689.157382452432	5567.648813501214	32109.054262673817	0.0	1095.9733375882035	72.92545147655376	0.0	128.75679498132826	81.78336144574521	3344.6519388913675	1138.144888081641	1307.0957201018261	1357.7396059471557
pept632	prot35	481.0058838287162	28130.871015352972	0.0	0.0	35.31164614511544	1317.6674348108706	467.3608343910221	252.06279364021114	26916.037175562607	1146.3124566790248	0.0	6631.318378184402	1289.551556744695	70.22034154974588	0.0
pept778	prot35	4127.297060282887	1125.6980387326005	905.17576917257	218.73887906813866	9574.934001225456	9833.079428708317	145.61133079399596	0.0	2058.3552212130576	3903.744504257406	4079.064551100972	0.0	2525.420877906768	315.3019505881697	0.0
pept879	prot35	162.26994012700334	121.8226580061302	1373.9336383576851	835.2868393279077	0.0	19062.524340413176	185.5041564743868	0.0	2333.214661224304	515.3749200216356	0.0	0.0	0.0	1942.2479515716877	2513.0422460046384
pept991	prot35	4055.3943549808246	5890.088417228011	805.5275628678286	173.98395939566117	0.0	0.0	1964.6389704597264	1911.8274494075017	971.5501486132065	504.1169454040643	0.0	0.0	1048.9304280247472	2096.922308753642	0.0
pept128	prot36	586.6268304126464	10.120192391568805	0.0	163.8667012072165	9613.11506663637	838.3794027906348	7840.169589027468	27.14923396124856	4323.564890330052	3276.5316273393682	1264.4959263151907	115.47357160457409	36348.440404577676	1842.594486258846	775.2338719927245
pept16	prot36	2419.7107687086377	0.0	2528.6269735924525	505.16631239648495	544.0177466494665	2306.357024432867	183.3546130524851	3143.5205984647782	26796.938343604783	7478.560250840691	9493.123727644494	0.0	56.55325677780698	2480.4362264767574	0.0
pept21	prot36	1818.9742500423497	243.46342912269608	897.318699281229	1982.293740902077	10285.600438041914	3026.899032799028	123.61108882336993	289.0020956187385	4773.437292136895	663.1965035681874	1993.6469282041774	237.8222053195684	928.6350287687824	1354.689397952969	1126.196302963404
pept245	prot36	4118.13763221246	1820.4175451086837	498.5634632845117	2194.2185275914435	1408.1563773819023	5665.957059968967	2903.6797953435207	0.0	6074.122532399648	0.0	4261.9237941586725	2426.089955583344	5327.682887776845	5238.985241975006	0.0
pept385	prot36	0.0	1999.8910045367138	6532.2956554869725	0.0	0.0	5576.382650987331	0.0	797.6541688416876	131.79871528550783	889.7911050372992	222.55065764977593	0.0	199.2618971634696	178.5827051590312	174.9089217422188
pept717	prot36	96.44790112098894	159.60500936372745	1007.8071631158908	0.0	2043.6151515434533	984.1438343907167	738.8420163717078	424.3502805955485	3241.2273769923595	723.3368450057511	715.1293792726647	579.593211755723	800.0242497535365	91.37147081366564	740.0400520531039
pept727	prot36	0.0	4895.93846963056	0.0	0.0	0.0	3676.877118597049	0.0	0.0	5268.3793306253	0.0	0.0	640.4892954959914	0.0	237.43114575016435	857.8280534338498
pept832	prot36	836.1815323711656	1156.033377999077	122.53965999803384	0.0	0.0	0.0	9033.970462054041	419.6557014712297	166.93362578823567	1515.1862374271973	0.0	458.0295820167125	18754.861812879102	0.0	0.0
pept868	prot36	0.0	187.8973601730902	67.36886524748051	656.9932897060139	3794.522396943297	4000.661957616618	955.7210484242211	824.3325923760076	0.0	331.5184038354494	201.9882533417507	0.0	1380.8920274624597	0.0	978.5016589292262
pept899	prot36	582.4148901263102	1862.3263187549028	437.4510887660085	0.0	0.0	1101.1617074415483	1125.9166354928557	19243.948318300132	3896.10541568331	1556.3858785074112	0.0	1238.6233900041952	986.694315706573	0.0	83.51760228665735
pept164	prot37	687.9076765176078	1656.8493962567568	407.8449256197672	6813.65766418329	4148.765140307974	1284.9878119477646	183.08647228711223	180.88432454099765	422.6568993249002	0.0	1287.577952502471	1385.8951819047109	820.614045005596	0.0	0.0
pept235	prot37	518.7435719595719	20.439088229803982	728.8508022407151	83.7624004027408	125.5259392506729	489.8328209019474	605.6075174418287	2067.529121139303	1486.6055400175521	938.2309154962824	1180.51271026637	681.8404229817423	0.0	3176.5950831307428	5487.1198227591385
pept263	prot37	0.0	1900.5037297998642	0.0	0.0	0.0	675.2371780991651	0.0	546.3519111636947	3798.987882569875	0.0	0.0	0.0	0.0	782.8217211819408	0.0
pept313	prot37	424.64685157348293	6539.200616754856	999.5714467933923	2392.2115371315226	451.83502557268554	161.78020961365374	98.17358735259252	502.90327063808854	0.0	3555.74715182771	1137.9136137769094	1489.5528361761503	1800.6586510122715	3179.7481526023516	3966.484912840669
pept357	prot37	0.0	220.75039941043647	0.0	966.4246130799845	0.0	0.0	225.33342920844527	8046.180773665017	563.4673824544554	4753.741868796627	4655.147808108082	1463.7174179477386	582.0572298413088	1814.682988408834	268.51793718560737
pept383	prot37	3035.4127862556	1218.409002219804	562.0706947313863	0.0	5120.245954240065	443.5296042372334	4331.683755870507	1907.1027300874518	0.0	501.5972753214665	1530.6921234296715	0.0	0.0	395.16657190231757	1531.5146259015944
pept418	prot37	15848.349287312996	1554.0565947579619	585.4955555209328	0.0	0.0	2801.5142209114388	0.0	88.86466991799136	2047.127254879279	5342.073382162341	563.245341978182	1281.7822596153585	3478.2217382892877	249.84741674059188	1885.2827997980642
pept533	prot37	1625.4781271705453	287.11331893601147	169.75653693720784	2044.2099757680078	3690.7408442966253	393.00050310890344	2382.0801330684094	141.51157735302863	9788.02945802579	0.0	945.0069961807528	1542.220824307305	706.7741640430621	160.0531089472948	0.0
pept787	prot37	0.0	240.16153592477744	72.19204822793586	82.6888897107299	4702.816197966209	16394.55467548068	887.2128065271897	601.9969464069706	436.78341995275656	374.76142850364045	524.9113033363983	0.0	1157.0476873688697	0.0	0.0
pept963	prot37	139.10804076611618	384.12741787195915	4191.785463703214	6646.558732535242	2849.1063282320606	2172.5967319481015	0.0	8731.39415631382	0.0	511.98600807749983	0.0	6013.367613207339	0.0	742.2400251003659	0.0
pept221	prot38	839.6672362517958	251.82561926398793	1141.70793464376	1400.0525826115615	3104.431902014259	4562.468129119741	636.5353933287593	0.0	0.0	0.0	759.3238017884674	97.80042730557432	0.0	210.4710726904296	976.3256841682564
pept37	prot38	285.11787740639545	459.5717072421906	80.84356909572638	834.4280975147243	1792.5834611920643	220.3246251317616	8125.228718440813	6699.036756406015	148.70606311758578	2156.625659783331	1136.8533445982016	35.314523852528325	6070.007539105039	570.8503924395949	0.0
pept558	prot38	4399.501288849794	1840.710891983802	229.9593506377357	617.4581870835957	254.30509789938628	0.0	1112.1397525073187	459.55225406548556	554.3439967251513	502.2154733651252	1666.0225264656635	1790.7969857195392	8616.712785942567	1037.3301145740365	7731.020022191034
pept63	prot38	626.1053323423264	1696.4685026307018	0.0	147.69471718706893	472.8639305539107	248.24064648591585	6101.668065408613	0.0	0.0	862.7506690490899	628.7918624924064	0.0	1385.2299329354246	0.0	9634.020074248778
pept665	prot38	245.01366944797167	310.04706190886134	284.96048692870164	5719.588904971913	0.0	11686.844003852397	1896.858968179288	87.27920435276201	2065.76346301551	2465.3380053097667	334.4392056809301	0.0	654.6642554443531	4095.1422517522687	1388.540219417194
pept679	prot38	1267.0715394243834	388.99306619698336	2206.3246916917024	1798.3137242034657	614.4688147725201	557.5458806576638	0.0	4141.542762033871	605.7086954721728	3942.218107095142	1105.8972748499461	1108.484659375191	0.0	1904.0759295518947	0.0
pept716	prot38	630.2085919521923	1425.205125785521	0.0	18919.298293291606	5656.283899771238	0.0	17751.23940902389	0.0	494.14791836674743	420.32668979902445	700.6158472238068	0.0	512.8800706612672	5281.504798584414	619.7729066457833
pept784	prot38	644.9050741586694	698.2485197151165	475.3662498387534	0.0	1865.0607059927952	250.08509177652817	5304.024400881595	5079.517743979421	314.260866793234	2690.1534717191644	2081.316478521838	9781.949215544353	6274.099276956896	5179.9950606295	270.83161170648947
pept853	prot38	267.735819552241	75.07119664366249	2009.465558375309	0.0	0.0	3106.1820613936907	728.9469333507643	0.0	0.0	0.0	4514.43117704374	2871.2741475092444	1316.3820919451489	0.0	800.3667970012824
pept913	prot38	156.5059790880993	0.0	3808.597166270863	194.39724082634262	9497.844333473757	534.2519879183199	296.31824916712486	0.0	114.96470542486955	386.18835148564557	620.575308092762	10777.796704959323	0.0	613.05494775729	0.0
pept142	prot39	0.0	1072.9536047695688	0.0	1279.9055855753058	0.0	80.28088657098606	0.0	0.0	1356.4039496938085	0.0	1902.4137316954511	0.0	5851.45208175278	1832.670746065625	1875.3886861204626
pept309	prot39	0.0	374.9533867281658	1636.7289572820796	0.0	3532.919397951681	5317.15952260362	1872.8327021136135	435.7188887172468	117.62683522157059	209.9606746725871	16290.472730979764	1825.8369055896676	139.29387332033193	1203.4245922835296	284.8607238674923
pept378	prot39	0.0	187.0586144816974	121.11322053877744	3241.6656109307687	278.62899861968344	0.0	0.0	170.95723011810168	1314.9889079257327	332.83407953344016	471.4613625408141	2329.819942764504	0.0	86.70253941980761	75.52331777072064
pept484	prot39	131.12994312903623	3468.931199919873	1735.2805661204086	0.0	731.0331981170009	5298.8307766265125	577.9603387745533	0.0	63.437088823336495	506.42772017884107	265.6796945338324	867.0091281720496	1160.6779921130824	1290.8638767124996	6345.4809185611475
pept729	prot39	572.27701697033	525.2287294535307	134.76045415070047	0.0	6097.8631615822915	2519.8439844431164	114.9545881146141	19151.302532305657	1200.8221334012114	748.9043797794852	1237.6670867761593	0.0	409.6956981660042	718.3643740982021	769.7021999861324
pept738	prot39	0.0	1207.379075292849	135.6743499850989	504.0928189518781	1643.6612071426252	5533.9250317078295	0.0	59.70245695883303	1416.8379807873985	3326.6470882327208	335.8274362431607	2784.575426139121	2423.7192002851884	0.0	1604.4362703167037
pept768	prot39	1200.0932055445046	395.9241863620967	1463.8978507152983	0.0	0.0	396.2040944593353	1330.5832875779233	1565.4525502187796	0.0	1206.64101020459	0.0	75.29775922595547	117.30366079595767	1337.7807724471847	1969.5728292282445
pept792	prot39	9281.25915015072	1742.494620131281	0.0	0.0	0.0	0.0	9659.94709018289	2744.03140310699	0.0	252.16851362743247	0.0	3890.089301911724	0.0	302.2575408832574	0.0
pept84	prot39	767.5915109591758	0.0	6516.473094369175	0.0	217.36170783194623	263.5375705593316	6494.475889705912	1174.0175191780904	189.28352509003489	0.0	254.54549839281685	986.380819245975	2732.4121346206775	3572.4424314739726	6118.803259442924
pept88	prot39	2049.264443338384	141.61871911673296	754.6849563480542	0.0	90.07183486469162	4071.980672727247	28.936404683032467	307.8389811389759	425.1525488636483	1115.5017549814472	622.160551327963	881.083330513616	5430.488842042174	641.9096392265801	6618.155871307227
pept148	prot4	796.696505528757	312.2495619430827	1931.4859684071282	101.3651678406245	0.0	530.3944743504147	0.0	391.02065553919977	0.0	7772.1364383537675	1726.6545328664547	21636.675730990835	2598.7088275274587	0.0	255.09346228656904
pept225	prot4	804.2994591239217	4368.322737481776	0.0	0.0	326.601033332049	20.613271759736143	1185.9838892633047	54.542324086197546	0.0	1324.1242566281678	0.0	370.00498089418807	2380.988627985427	685.5499499508167	351.4391505293387
pept27	prot4	148.28583747478163	181.56448549978086	2816.91905550433	1715.2661632800255	421.1747652358266	369.61646298832017	277.7185185517203	169.4739856214006	12843.115599967712	0.0	249.9754815776272	210.4072373893054	1351.075504023681	1724.3912785047426	501.78498873538456
pept371	prot4	5097.7773468677	1279.7978179393838	349.03430575186724	477.02563358753156	640.6333554437869	1541.8719804744135	6267.062700148128	0.0	138.18979866178304	0.0	101.93522130358323	36818.96554060279	559.4634106204556	1202.1356468739898	3593.7712859153366
pept416	prot4	0.0	1945.2549037743727	0.0	3136.155955712241	0.0	0.0	0.0	667.7907100102682	26.281035680234645	4073.8778517279943	4678.024506968498	1479.152430326958	0.0	1025.7419251008826	184.17398771825765
pept525	prot4	1799.1924803641382	0.0	0.0	0.0	204.06032179004134	4165.4724978030545	0.0	450.81058791217265	3382.603100522915	3055.105253826392	66330.60308377827	112.74089394694015	3448.0130110704254	526.0881948092479	1328.42368129791
pept794	prot4	7449.40430609979	7015.551316821757	1231.977348937683	0.0	3482.116959960433	1922.6544775308234	5843.785775551294	2461.7160035168818	3428.560490869443	0.0	408.52889163116305	1771.9464124881283	7345.706435351726	0.0	4157.0779831989175
pept81	prot4	1493.224286784481	823.1667687165868	214.58897726924297	0.0	0.0	42367.37689912045	305.1188313596445	10013.53942153127	783.9762393159361	2942.6266952592996	267.7915388605349	799.0213145853088	3888.8618592161893	1084.4087481365195	737.969058634029
pept844	prot4	11551.553949350167	1792.721328559142	355.59965224820314	1247.6449274571844	39.5063990431963	611.0935835931551	0.0	104.11925431386376	329.94876901907026	4024.858834323223	15.823321075326024	564.1867274123825	802.575163471255	0.0	1120.297089769548
pept964	prot4	201.95272205428955	0.0	2001.2386197940168	1289.5724816989343	363.23477161941844	186.02822045843178	3007.4149302445753	0.0	0.0	2786.504296049477	461.98049980083937	0.0	536.8887562609323	736.6953252198427	2383.7672890912877
pept268	prot40	2448.8720608146873	112.56153964943513	3620.0742488037063	2680.6243761506653	1247.5359507575595	0.0	0.0	2746.3119155688933	0.0	0.0	0.0	1540.0787957137798	2560.2355750653687	1832.2257546752317	0.0
pept289	prot40	4714.135453907001	285.8553988197736	1148.0014889204979	701.5304331404359	2183.297010959293	0.0	604.6970421608837	850.4877617953057	145.8552538758629	3106.416328436531	0.0	435.19587568458036	596.2740509553595	3070.2714477689005	3019.82953936773
pept31	prot40	2716.4955494853803	1462.6903787584226	953.0915550602939	992.0006775405807	0.0	1812.7618541891065	0.0	1302.316449870461	2722.715821436545	193.27178949802837	0.0	10940.868927255611	11687.776264742151	8692.728553669038	2859.5662178696634
pept464	prot40	134.26909717409288	524.067961508982	0.0	712.6783164258109	1640.1321886366948	1798.7446248079275	0.0	0.0	603.8447591820984	0.0	0.0	325.6689796672914	0.0	0.0	345.51528562449255
pept513	prot40	7104.559851109789	0.0	0.0	581.5637102142199	0.0	1052.3455938158754	10544.008608065711	0.0	3430.2330213729615	896.1894865794312	1517.039077446719	8673.100985473626	0.0	1036.0675434608304	27563.389532290126
pept551	prot40	811.700854881751	324.9469779920675	1645.2394509396474	0.0	377.50622672450123	5428.695563277343	486.30030729148154	1841.48127885276	772.6485367652407	1695.5050997175667	6855.8020094436915	0.0	442.41568209914846	1826.8247140285862	4699.20151447892
pept600	prot40	1410.6078685510429	1363.315504029184	991.9539485832612	6264.842764623847	684.9792194103121	0.0	695.4962869296505	225.01693889306966	0.0	2979.619113913884	272.41177200635866	563.6312841486548	0.0	0.0	0.0
pept641	prot40	3943.693796870713	1891.4631341228067	167.82793007975056	516.2204529460391	5528.802398887073	452.72768247161366	8562.727041634533	305.8452715923446	4421.462158384451	306.82886952123647	0.0	652.6370366816288	1310.2232041866073	528.6255342424877	2458.789770222844
pept80	prot40	859.3472358600305	303.7000203577132	287.5516333913598	0.0	1648.874577794539	2431.4178469019193	176.8782071187843	126.42514533414013	1167.3143729198175	495.5982232712256	7243.234970668989	0.0	1738.6595808437175	279.6940354167436	1890.7289640642382
pept883	prot40	1664.236468971432	148.00960795108958	0.0	5673.667156345928	1664.8184260435228	710.4299394959901	207.79497767984904	516.4441781448772	663.8734273902145	1939.740993963004	2846.350255557346	652.7430296398435	4408.219885898938	0.0	1063.2670617963456
pept244	prot41	1208.340912126894	395.99571471908547	373.7315271871033	0.0	130.87184114178118	0.0	703.9591253399257	0.0	125.55043770921989	4062.606102405824	286.48685033620353	0.0	729.0350872724088	1018.8570397769082	0.0
pept264	prot41	144.2974023198305	0.0	12.29950578547401	5002.660678762235	1984.770871793095	9380.239588120914	419.8628378834718	0.0	247.91276643629703	1355.9985253186492	0.0	0.0	4333.195485303183	2649.2563805319173	629.1688420527619
pept323	prot41	0.0	1444.0371157417924	723.3064757811012	185.2619895420353	249.05263558119552	0.0	0.0	421.871793288246	1133.0161658900108	446.5799141575342	5583.147859020454	0.0	9381.72415391176	322.5064068158549	1189.1996336924776
pept33	prot41	5071.01507624033	6163.215538451464	528.3676260715645	1284.763505385914	4585.166539352699	3259.1200376647525	0.0	0.0	1062.9983149601978	903.4065384368578	4156.600402391937	806.6425416605548	51.80748826683948	0.0	0.0
pept402	prot41	0.0	0.0	11135.107560595261	3124.1927317075324	289.5443226635388	3159.749095235369	5522.1300302168465	0.0	0.0	451.3485197773195	0.0	0.0	643.2847450204572	605.7344763603129	1557.984569686917
pept586	prot41	355.72087538426507	615.3008864216004	0.0	991.2759945493876	417.57197575802513	6049.903798518483	176.86727361244743	1033.7902171830542	0.0	681.2621760908771	3126.2537083999946	550.2408165529922	1386.0279896366667	0.0	894.1411443800212
pept759	prot41	296.64911592758904	2648.314216003115	51.09564834042159	0.0	0.0	1018.8238642338944	1216.6682863473436	3308.792370444415	3511.637779221744	2320.6410584066957	586.9011681549943	0.0	781.8793528365072	0.0	0.0
pept816	prot41	171.14936997106952	1012.936672111528	2666.8978035886885	5617.590290824131	1979.5408535004647	599.1121230742739	3748.56527924721	2855.409696232574	6550.33580085815	1110.9134002139808	893.2729738205525	0.0	1017.9341489697656	588.7102825395592	496.20462889345544
pept833	prot41	1196.1882005613659	6414.763034604349	2889.3955164460895	2415.166070373702	7693.067902871265	0.0	1678.6639971972613	50351.71485755121	4877.390722593135	272.7764007257463	1380.6435318594088	541.5586860857816	1883.184856005296	584.59265547548	3086.189071141342
pept900	prot41	0.0	8719.936995911594	6247.214956730257	75.5534311168923	6140.495961643443	1561.8674693605253	15062.837976135603	0.0	54.88948291436108	867.0351583033594	0.0	0.0	758.0137512720532	312.7798166942744	2053.3430063964997
pept175	prot42	1378.915882214883	647.3901772719357	2821.9630727372564	389.2761250380967	491.12069351406205	437.55136929418967	2537.9098801787813	2741.605015121603	164.83152751458255	451.2282689692381	744.7882421169594	6374.4587698113	1689.2616288546405	25027.35485752545	0.0
pept197	prot42	586.9681188177385	382.5142641690208	4442.9108642422225	1067.693979619224	226.38502125836644	107.42585034115876	1707.1828249426117	0.0	0.0	0.0	975.5893942715843	8918.92637918067	264.00018668976986	1119.3531606546735	51.63406691258493
pept201	prot42	3337.1951880474307	952.922399661027	2376.0243649169292	0.0	119.32767328726025	3003.0204493321635	0.0	1296.1111406232126	13365.752778284526	6129.0322686692625	8874.55485446283	1987.0813993285628	811.9788190060569	901.678010308913	1257.4980320712878
pept215	prot42	3592.8534826949585	1319.0084566922055	732.9641677039298	0.0	588.7733098589781	0.0	857.1692986085508	12859.905779729906	6196.528289018845	500.90276027055387	278.74557900454846	583.6464858146044	0.0	814.616164889227	259.72525212756676
